"","team","Goals","Assists","Shots","Shots on Goal","Saves","Penalties Scored","Penalty Kicks","Crosses","Corner Kicks","Passes","Offside","Fouls Committed","Cautions/Yellow Cards","Red Cards","Ball Possession","date","Opponent","GoalsAllowed","GameID","home_away","win_flag","gameweek_points","goal_conversion_total_shots","goal_conversion_shots_on_goal","unassisted_goals","passes_per_goal","fouls_per_yellow_card","fouls_per_red_card","goal_difference","game_week","team_gameweek_id","opp_team_gameweek_id","cumu_points","cumu_goal_difference","cumu_goals","team_standing_rank","opp_standing_rank","standing_difference","close_standing_flag","against_top_6_flag","value_point","points_lag1","points_lag2","points_lag3","opponent_standing_lag1","opponent_standing_lag2","opponent_standing_lag3"
"381","TOT",5,5,16,6,4,0,0,18,3,417,1,8,0,0,0.56,"20171226","SOU",2,"TOTvSOU20171226","home",1,3,0.3125,0.833333333333333,0,83.4,Inf,Inf,3,20,"TOT-20","SOU-20",37,19,39,5,14,9,0,0,3,3,0,3,7,1,13
"382","SOU",2,0,16,6,1,0,0,24,8,290,1,15,2,0,0.44,"20171226","TOT",5,"TOTvSOU20171226","away",0,0,0.125,0.333333333333333,2,145,7.5,Inf,-3,20,"SOU-20","TOT-20",19,-10,20,14,5,-9,0,1,-Inf,1,0,0,11,3,8
"383","CHE",2,2,25,8,1,0,0,31,13,632,2,8,0,0,0.63,"20171226","BHA",0,"CHEvBHA20171226","home",1,3,0.08,0.25,0,316,Inf,Inf,2,20,"CHE-20","BHA-20",42,20,34,3,12,9,0,0,3,1,3,3,9,12,12
"384","BHA",0,0,8,1,5,0,0,14,1,280,2,8,1,0,0.37,"20171226","CHE",2,"CHEvBHA20171226","away",0,0,0,0,0,Inf,8,Inf,-2,20,"BHA-20","CHE-20",21,-10,15,12,3,-9,0,1,-Inf,3,1,0,10,6,4
"385","MUN",2,1,23,6,0,0,0,60,12,563,0,10,3,0,0.71,"20171226","BUR",2,"MUNvBUR20171226","home",0,1,0.0869565217391304,0.333333333333333,1,281.5,3.33333333333333,Inf,0,20,"MUN-20","BUR-20",43,27,43,2,7,5,0,0,5,1,3,3,8,19,14
"386","BUR",2,1,3,2,3,0,0,10,2,165,1,14,7,0,0.29,"20171226","MUN",2,"MUNvBUR20171226","away",0,1,0.666666666666667,1,1,82.5,2,Inf,0,20,"BUR-20","MUN-20",33,1,18,7,2,-5,0,1,-5,0,1,3,5,13,15
"387","WAT",2,0,11,1,4,0,0,29,8,252,4,7,3,0,0.5,"20171226","LEI",1,"WATvLEI20171226","home",1,3,0.181818181818182,2,2,126,2.33333333333333,Inf,1,20,"WAT-20","LEI-20",25,-6,29,10,8,-2,1,0,-0.666666666666667,0,0,0,12,11,18
"388","LEI",1,1,11,5,0,0,0,30,8,266,6,13,3,0,0.5,"20171226","WAT",2,"WATvLEI20171226","away",0,0,0.0909090909090909,0.2,0,266,4.33333333333333,Inf,-1,20,"LEI-20","WAT-20",27,0,30,8,10,2,1,0,Inf,1,0,3,2,14,11
"389","WBA",0,0,17,3,3,0,0,46,10,284,1,14,2,0,0.52,"20171226","EVE",0,"WBAvEVE20171226","home",0,1,0,0,0,Inf,7,Inf,0,20,"WBA-20","EVE-20",15,-13,14,19,9,-10,0,0,-10,0,0,1,14,2,5
"390","EVE",0,0,7,3,3,0,0,22,2,261,1,13,0,0,0.48,"20171226","WBA",0,"WBAvEVE20171226","away",0,1,0,0,0,Inf,Inf,Inf,0,20,"EVE-20","WBA-20",27,-6,24,9,19,10,0,0,10,1,3,3,3,20,16
"391","HUD",1,1,18,8,5,0,0,38,8,463,2,9,2,0,0.6,"20171226","STK",1,"HUDvSTK20171226","home",0,1,0.0555555555555556,0.125,0,463,4.5,Inf,0,20,"HUD-20","STK-20",23,-14,18,11,13,2,1,0,2,1,3,0,13,10,3
"392","STK",1,1,15,7,7,0,0,13,5,277,2,12,4,0,0.4,"20171226","HUD",1,"HUDvSTK20171226","away",0,1,0.0666666666666667,0.142857142857143,0,277,3,Inf,0,20,"STK-20","HUD-20",20,-18,23,13,11,-2,1,0,-2,3,0,0,19,15,6
"393","BOU",3,3,26,10,2,0,0,36,7,354,0,12,3,0,0.55,"20171226","WHU",3,"BOUvWHU20171226","home",0,1,0.115384615384615,0.3,0,118,4,Inf,0,20,"BOU-20","WHU-20",17,-13,18,18,17,-1,1,0,-1,0,0,0,1,4,2
"394","WHU",3,1,10,5,7,0,0,18,4,254,2,14,4,0,0.45,"20171226","BOU",3,"BOUvWHU20171226","away",0,1,0.3,0.6,2,84.6666666666667,3.5,Inf,0,20,"WHU-20","BOU-20",18,-16,22,17,18,1,1,0,1,0,3,1,15,17,7
"395","LIV",5,3,22,9,4,0,0,24,4,540,3,5,0,0,0.58,"20171226","SWA",0,"LIVvSWA20171226","home",1,3,0.227272727272727,0.555555555555556,2,108,Inf,Inf,5,20,"LIV-20","SWA-20",38,23,46,4,20,16,0,0,5.33333333333333,1,3,1,6,16,17
"396","SWA",0,0,7,4,4,0,0,11,2,422,0,8,1,0,0.42,"20171226","LIV",5,"LIVvSWA20171226","away",0,0,0,0,0,Inf,8,Inf,-5,20,"SWA-20","LIV-20",13,-20,11,20,4,-16,0,1,-Inf,1,0,0,16,9,1
"397","NEW",0,0,6,2,5,0,0,7,3,147,4,11,1,0,0.21,"20171227","MCI",1,"NEWvMCI20171227","home",0,0,0,0,0,Inf,11,Inf,-1,20,"NEW-20","MCI-20",18,-11,19,15,1,-14,0,1,-Inf,3,0,0,17,5,10
"398","MCI",1,1,21,6,1,0,0,23,8,763,4,6,0,0,0.79,"20171227","NEW",0,"NEWvMCI20171227","away",1,3,0.0476190476190476,0.166666666666667,0,763,Inf,Inf,1,20,"MCI-20","NEW-20",58,49,61,1,15,14,0,0,4.66666666666667,3,3,3,18,7,20
"399","CRY",2,2,16,2,6,0,0,28,5,263,1,12,1,0,0.42,"20171228","ARS",3,"CRYvARS20171228","home",0,0,0.125,1,0,131.5,12,Inf,-1,20,"CRY-20","ARS-20",18,-14,18,16,6,-10,0,1,-Inf,1,3,3,20,8,9
"400","ARS",3,2,16,9,0,0,0,25,4,578,3,7,1,0,0.58,"20171228","CRY",2,"CRYvARS20171228","away",1,3,0.1875,0.333333333333333,1,192.666666666667,7,Inf,1,20,"ARS-20","CRY-20",37,12,37,6,16,10,0,0,3.33333333333333,1,3,1,4,18,19
"401","CHE",5,2,21,12,1,1,1,23,7,619,3,5,1,0,0.59,"20171230","STK",0,"CHEvSTK20171230","home",1,3,0.238095238095238,0.416666666666667,3,123.8,5,Inf,5,21,"CHE-21","STK-21",45,25,39,2,16,14,0,0,4.66666666666667,3,1,3,12,9,12
"402","STK",0,0,1,1,7,0,0,5,0,422,2,10,1,0,0.41,"20171230","CHE",5,"CHEvSTK20171230","away",0,0,0,0,0,Inf,10,Inf,-5,21,"STK-21","CHE-21",20,-23,23,16,2,-14,0,1,-Inf,1,3,0,11,19,15
"403","LIV",2,2,17,6,0,0,0,28,7,491,5,7,3,0,0.62,"20171230","LEI",1,"LIVvLEI20171230","home",1,3,0.117647058823529,0.333333333333333,0,245.5,2.33333333333333,Inf,1,21,"LIV-21","LEI-21",41,24,48,4,8,4,0,0,1.33333333333333,3,1,3,20,6,16
"404","LEI",1,1,7,1,4,0,0,21,1,255,3,3,2,0,0.38,"20171230","LIV",2,"LIVvLEI20171230","away",0,0,0.142857142857143,1,0,255,1.5,Inf,-1,21,"LEI-21","LIV-21",27,-1,31,8,4,-4,0,1,-Inf,0,1,0,10,2,14
"405","NEW",0,0,11,2,3,0,0,21,3,334,1,11,2,0,0.45,"20171230","BHA",0,"NEWvBHA20171230","home",0,1,0,0,0,Inf,5.5,Inf,0,21,"NEW-21","BHA-21",19,-11,19,17,12,-5,0,0,-5,0,3,0,1,17,5
"406","BHA",0,0,10,3,2,0,0,29,6,438,2,10,2,0,0.55,"20171230","NEW",0,"NEWvBHA20171230","away",0,1,0,0,0,Inf,5,Inf,0,21,"BHA-21","NEW-21",22,-10,15,12,17,5,0,0,5,0,3,1,3,10,6
"407","WAT",1,0,9,4,2,0,0,22,1,431,3,14,4,0,0.5,"20171230","SWA",2,"WATvSWA20171230","home",0,0,0.111111111111111,0.25,1,431,3.5,Inf,-1,21,"WAT-21","SWA-21",25,-7,30,10,20,10,0,0,Inf,3,0,0,8,12,11
"408","SWA",2,1,9,4,3,0,0,18,8,412,2,13,2,0,0.5,"20171230","WAT",1,"WATvSWA20171230","away",1,3,0.222222222222222,0.5,1,206,6.5,Inf,1,21,"SWA-21","WAT-21",16,-19,13,20,10,-10,0,0,-3.33333333333333,0,1,0,4,16,9
"409","HUD",0,0,3,1,3,0,0,23,5,308,0,14,2,0,0.57,"20171230","BUR",0,"HUDvBUR20171230","home",0,1,0,0,0,Inf,7,Inf,0,21,"HUD-21","BUR-21",24,-14,18,11,7,-4,0,0,-4,1,1,3,13,13,10
"410","BUR",0,0,11,4,1,0,0,15,4,201,3,14,1,0,0.43,"20171230","HUD",0,"HUDvBUR20171230","away",0,1,0,0,0,Inf,14,Inf,0,21,"BUR-21","HUD-21",34,1,18,7,11,4,0,0,4,1,0,1,2,5,13
"411","BOU",2,2,19,7,0,0,0,21,4,325,0,8,0,0,0.47,"20171230","EVE",1,"BOUvEVE20171230","home",1,3,0.105263157894737,0.285714285714286,0,162.5,Inf,Inf,1,21,"BOU-21","EVE-21",20,-12,20,15,9,-6,0,0,-2,1,0,0,17,1,4
"412","EVE",1,1,6,1,5,0,0,16,4,372,5,13,0,0,0.53,"20171230","BOU",2,"BOUvEVE20171230","away",0,0,0.166666666666667,1,0,372,Inf,Inf,-1,21,"EVE-21","BOU-21",27,-7,25,9,15,6,0,0,Inf,1,1,3,19,3,20
"413","MUN",0,0,15,3,3,0,0,43,10,451,1,12,2,0,0.53,"20171230","SOU",0,"MUNvSOU20171230","home",0,1,0,0,0,Inf,6,Inf,0,21,"MUN-21","SOU-21",44,27,43,3,14,11,0,0,11,1,1,3,7,8,19
"414","SOU",0,0,8,3,3,0,0,24,7,340,2,13,4,0,0.47,"20171230","MUN",0,"MUNvSOU20171230","away",0,1,0,0,0,Inf,3.25,Inf,0,21,"SOU-21","MUN-21",20,-10,20,14,3,-11,0,1,-11,0,1,0,5,11,3
"415","CRY",0,0,10,1,4,0,1,18,7,131,4,14,5,0,0.31,"20171231","MCI",0,"CRYvMCI20171231","home",0,1,0,0,0,Inf,2.8,Inf,0,21,"CRY-21","MCI-21",19,-14,18,18,1,-17,0,1,-17,0,1,3,6,20,8
"416","MCI",0,0,15,4,1,0,0,36,8,569,2,11,4,0,0.69,"20171231","CRY",0,"CRYvMCI20171231","away",0,1,0,0,0,Inf,2.75,Inf,0,21,"MCI-21","CRY-21",59,49,61,1,18,17,0,0,17,3,3,3,15,18,7
"417","WBA",1,0,14,3,4,1,1,32,5,251,1,14,3,0,0.41,"20171231","ARS",1,"WBAvARS20171231","home",0,1,0.0714285714285714,0.333333333333333,1,251,4.66666666666667,Inf,0,21,"WBA-21","ARS-21",16,-13,15,19,6,-13,0,1,-13,1,0,0,9,14,2
"418","ARS",1,0,14,4,2,0,0,18,6,558,2,9,3,0,0.59,"20171231","WBA",1,"WBAvARS20171231","away",0,1,0.0714285714285714,0.25,1,558,3,Inf,0,21,"ARS-21","WBA-21",38,12,38,6,19,13,0,0,13,3,1,3,16,4,18
"419","BHA",2,2,15,6,6,0,0,24,5,310,1,13,2,0,0.48,"20180101","BOU",2,"BHAvBOU20180101","home",0,1,0.133333333333333,0.333333333333333,0,155,6.5,Inf,0,22,"BHA-22","BOU-22",23,-10,17,12,16,4,0,0,4,1,0,3,17,3,10
"420","BOU",2,2,27,9,4,0,0,29,12,353,0,9,1,0,0.52,"20180101","BHA",2,"BHAvBOU20180101","away",0,1,0.0740740740740741,0.222222222222222,0,176.5,9,Inf,0,22,"BOU-22","BHA-22",21,-12,22,16,12,-4,0,0,-4,3,1,0,9,17,1
"421","LEI",3,2,11,5,1,0,0,25,4,392,4,7,1,0,0.47,"20180101","HUD",0,"LEIvHUD20180101","home",1,3,0.272727272727273,0.6,1,130.666666666667,7,Inf,3,22,"LEI-22","HUD-22",30,2,34,8,11,3,1,0,1,0,0,1,4,10,2
"422","HUD",0,0,6,1,2,0,0,17,1,378,1,9,1,0,0.53,"20180101","LEI",3,"LEIvHUD20180101","away",0,0,0,0,0,Inf,9,Inf,-3,22,"HUD-22","LEI-22",24,-17,18,11,8,-3,1,0,-Inf,1,1,1,7,13,13
"423","BUR",1,1,12,4,3,0,0,20,3,271,1,4,0,0,0.39,"20180101","LIV",2,"BURvLIV20180101","home",0,0,0.0833333333333333,0.25,0,271,Inf,Inf,-1,22,"BUR-22","LIV-22",34,0,19,7,4,-3,1,1,-Inf,1,1,0,11,2,5
"424","LIV",2,1,18,5,3,0,0,27,9,447,2,12,0,0,0.61,"20180101","BUR",1,"BURvLIV20180101","away",1,3,0.111111111111111,0.4,1,223.5,Inf,Inf,1,22,"LIV-22","BUR-22",44,25,50,4,7,3,1,0,1,3,3,1,8,20,6
"425","STK",0,0,11,4,5,0,0,37,10,374,2,10,3,0,0.56,"20180101","NEW",1,"STKvNEW20180101","home",0,0,0,0,0,Inf,3.33333333333333,Inf,-1,22,"STK-22","NEW-22",20,-24,23,18,13,-5,0,0,-Inf,0,1,3,2,11,19
"426","NEW",1,1,13,6,4,0,0,19,5,238,0,11,1,0,0.44,"20180101","STK",0,"STKvNEW20180101","away",1,3,0.0769230769230769,0.166666666666667,0,238,11,Inf,1,22,"NEW-22","STK-22",22,-10,20,13,18,5,0,0,1.66666666666667,1,0,3,12,1,17
"427","EVE",0,0,12,0,4,0,0,29,6,293,1,11,2,0,0.43,"20180101","MUN",2,"EVEvMUN20180101","home",0,0,0,NA,0,Inf,5.5,Inf,-2,22,"EVE-22","MUN-22",27,-9,25,9,2,-7,0,1,-Inf,0,1,1,15,19,3
"428","MUN",2,2,21,6,0,0,0,16,6,504,1,10,0,0,0.57,"20180101","EVE",0,"EVEvMUN20180101","away",1,3,0.0952380952380952,0.333333333333333,0,252,Inf,Inf,2,22,"MUN-22","EVE-22",47,29,45,2,9,7,0,0,2.33333333333333,1,1,1,14,7,8
"429","SOU",1,1,10,3,2,0,0,20,4,474,1,8,0,0,0.59,"20180102","CRY",2,"SOUvCRY20180102","home",0,0,0.1,0.333333333333333,0,474,Inf,Inf,-1,22,"SOU-22","CRY-22",20,-11,21,17,14,-3,1,0,-Inf,1,0,1,3,5,11
"430","CRY",2,2,11,4,2,0,0,18,7,262,0,11,1,0,0.41,"20180102","SOU",1,"SOUvCRY20180102","away",1,3,0.181818181818182,0.5,0,131,11,Inf,1,22,"CRY-22","SOU-22",22,-13,20,14,17,3,1,0,1,1,0,1,1,6,20
"431","WHU",2,2,13,5,2,0,0,34,3,406,1,12,3,0,0.52,"20180102","WBA",1,"WHUvWBA20180102","home",1,3,0.153846153846154,0.4,0,203,4,Inf,1,21,"WHU-21","WBA-21",21,-15,24,13,19,6,0,0,2,1,0,3,18,15,17
"432","WBA",1,1,10,3,3,0,0,26,4,342,1,12,2,0,0.48,"20180102","WHU",2,"WHUvWBA20180102","away",0,0,0.1,0.333333333333333,0,342,6,Inf,-1,22,"WBA-22","WHU-22",16,-14,16,19,15,-4,0,0,-Inf,1,1,0,6,9,14
"433","SWA",0,0,8,1,3,0,0,18,6,253,4,12,2,0,0.36,"20180102","TOT",2,"SWAvTOT20180102","home",0,0,0,0,0,Inf,6,Inf,-2,22,"SWA-22","TOT-22",16,-21,13,20,5,-15,0,1,-Inf,3,0,1,10,4,16
"434","TOT",2,1,12,5,1,0,0,23,5,618,2,9,2,0,0.64,"20180102","SWA",0,"SWAvTOT20180102","away",1,3,0.166666666666667,0.4,1,309,4.5,Inf,2,21,"TOT-21","SWA-21",40,21,41,5,20,15,0,0,5,3,3,0,14,7,1
"435","MCI",3,1,17,6,3,0,0,29,9,807,1,8,1,0,0.74,"20180102","WAT",1,"MCIvWAT20180102","home",1,3,0.176470588235294,0.5,2,269,8,Inf,2,22,"MCI-22","WAT-22",62,51,64,1,10,9,0,0,3,1,3,3,18,15,18
"436","WAT",1,1,7,4,4,0,0,8,1,206,3,12,1,0,0.26,"20180102","MCI",3,"MCIvWAT20180102","away",0,0,0.142857142857143,0.25,0,206,12,Inf,-2,22,"WAT-22","MCI-22",25,-9,31,10,1,-9,0,1,-Inf,0,3,0,20,8,12
"437","ARS",2,0,14,6,4,0,0,29,10,531,2,11,3,0,0.54,"20180103","CHE",2,"ARSvCHE20180103","home",0,1,0.142857142857143,0.333333333333333,2,265.5,3.66666666666667,Inf,0,22,"ARS-22","CHE-22",39,12,40,6,3,-3,1,1,-3,1,3,1,19,16,4
"438","CHE",2,1,19,6,4,1,1,23,8,361,3,11,2,0,0.46,"20180103","ARS",2,"ARSvCHE20180103","away",0,1,0.105263157894737,0.333333333333333,1,180.5,5.5,Inf,0,22,"CHE-22","ARS-22",46,25,41,3,6,3,1,1,3,3,3,1,16,12,9
"439","TOT",1,1,31,8,0,0,0,41,7,603,3,10,0,0,0.67,"20180104","WHU",1,"TOTvWHU20180104","home",0,1,0.032258064516129,0.125,0,603,Inf,Inf,0,22,"TOT-22","WHU-22",41,21,42,5,15,10,0,0,10,3,3,3,20,14,7
"440","WHU",1,1,3,1,7,0,0,9,1,197,3,6,2,0,0.33,"20180104","TOT",1,"TOTvWHU20180104","away",0,1,0.333333333333333,1,0,197,3,Inf,0,22,"WHU-22","TOT-22",22,-15,25,15,5,-10,0,1,-10,3,1,0,19,18,15
"441","CHE",0,0,17,7,1,0,0,25,6,431,5,14,2,0,0.56,"20180113","LEI",0,"CHEvLEI20180113","home",0,1,0,0,0,Inf,7,Inf,0,23,"CHE-23","LEI-23",47,25,41,4,8,4,0,0,4,1,3,3,6,16,12
"442","LEI",0,0,14,1,6,0,0,16,3,342,3,13,2,1,0.44,"20180113","CHE",0,"CHEvLEI20180113","away",0,1,0,0,0,Inf,6.5,13,0,23,"LEI-23","CHE-23",31,2,34,8,4,-4,0,1,-4,3,0,0,11,4,10
"443","NEW",1,0,12,4,2,0,0,18,4,280,2,11,0,0,0.41,"20180113","SWA",1,"NEWvSWA20180113","home",0,1,0.0833333333333333,0.25,1,280,Inf,Inf,0,23,"NEW-23","SWA-23",23,-10,21,15,20,5,0,0,5,3,1,0,18,12,1
"444","SWA",1,0,8,5,3,0,0,23,5,416,0,10,3,0,0.59,"20180113","NEW",1,"NEWvSWA20180113","away",0,1,0.125,0.2,1,416,3.33333333333333,Inf,0,23,"SWA-23","NEW-23",17,-21,14,20,15,-5,0,0,-5,0,3,0,5,10,4
"445","CRY",1,1,17,2,2,0,0,21,3,235,0,16,0,0,0.46,"20180113","BUR",0,"CRYvBUR20180113","home",1,3,0.0588235294117647,0.5,0,235,Inf,Inf,1,23,"CRY-23","BUR-23",25,-12,21,12,7,-5,0,0,-1.66666666666667,3,1,0,17,1,6
"446","BUR",0,0,8,2,1,0,0,25,2,335,4,10,3,0,0.54,"20180113","CRY",1,"CRYvBUR20180113","away",0,0,0,0,0,Inf,3.33333333333333,Inf,-1,23,"BUR-23","CRY-23",34,-1,19,7,12,5,0,0,Inf,0,1,1,4,11,2
"447","WAT",2,1,16,4,2,0,0,32,5,390,0,11,0,0,0.54,"20180113","SOU",2,"WATvSOU20180113","home",0,1,0.125,0.5,1,195,Inf,Inf,0,23,"WAT-23","SOU-23",26,-9,33,10,17,7,0,0,7,0,0,3,1,20,8
"448","SOU",2,1,10,4,2,0,0,21,4,271,3,13,5,0,0.46,"20180113","WAT",2,"WATvSOU20180113","away",0,1,0.2,0.5,1,135.5,2.6,Inf,0,23,"SOU-23","WAT-23",21,-11,23,17,10,-7,0,0,-7,0,1,0,14,3,5
"449","WBA",2,2,15,4,1,0,0,24,9,262,3,8,0,0,0.44,"20180113","BHA",0,"WBAvBHA20180113","home",1,3,0.133333333333333,0.5,0,131,Inf,Inf,2,23,"WBA-23","BHA-23",19,-12,18,19,16,-3,1,0,-1,0,1,1,15,6,9
"450","BHA",0,0,13,1,2,0,0,28,6,378,2,15,0,0,0.56,"20180113","WBA",2,"WBAvBHA20180113","away",0,0,0,0,0,Inf,Inf,Inf,-2,23,"BHA-23","WBA-23",23,-12,17,16,19,3,1,0,Inf,1,1,0,16,17,3
"451","HUD",1,1,8,2,2,0,0,27,7,485,0,7,1,0,0.62,"20180113","WHU",4,"HUDvWHU20180113","home",0,0,0.125,0.5,0,485,7,Inf,-3,23,"HUD-23","WHU-23",24,-20,19,14,11,-3,1,0,-Inf,0,1,1,8,7,13
"452","WHU",4,3,8,6,1,0,0,7,3,230,5,9,1,0,0.38,"20180113","HUD",1,"HUDvWHU20180113","away",1,3,0.5,0.666666666666667,1,57.5,9,Inf,3,23,"WHU-23","HUD-23",25,-12,29,11,14,3,1,0,1,1,3,1,5,19,18
"453","TOT",4,4,20,10,0,0,0,23,3,501,2,11,0,0,0.63,"20180113","EVE",0,"TOTvEVE20180113","home",1,3,0.2,0.4,0,125.25,Inf,Inf,4,23,"TOT-23","EVE-23",44,25,46,5,9,4,0,0,1.33333333333333,1,3,3,15,20,14
"454","EVE",0,0,7,0,6,0,0,13,3,258,7,15,2,0,0.37,"20180113","TOT",4,"TOTvEVE20180113","away",0,0,0,NA,0,Inf,7.5,Inf,-4,23,"EVE-23","TOT-23",27,-13,25,9,5,-4,0,1,-Inf,0,0,1,2,15,19
"455","BOU",2,2,13,5,2,0,0,18,4,266,0,8,2,0,0.44,"20180114","ARS",1,"BOUvARS20180114","home",1,3,0.153846153846154,0.4,0,133,4,Inf,1,23,"BOU-23","ARS-23",24,-11,24,13,6,-7,0,1,-2.33333333333333,1,3,1,12,9,17
"456","ARS",1,1,12,3,3,0,0,20,5,435,4,10,2,0,0.56,"20180114","BOU",2,"BOUvARS20180114","away",0,0,0.0833333333333333,0.333333333333333,0,435,5,Inf,-1,23,"ARS-23","BOU-23",39,11,41,6,13,7,0,0,Inf,1,1,3,3,19,16
"457","LIV",4,3,16,7,1,0,0,17,5,304,3,10,2,0,0.39,"20180114","MCI",3,"LIVvMCI20180114","home",1,3,0.25,0.571428571428571,1,76,5,Inf,1,23,"LIV-23","MCI-23",47,26,54,3,1,-2,1,1,-0.666666666666667,3,3,3,7,8,20
"458","MCI",3,2,11,4,3,0,0,21,6,597,3,7,3,0,0.61,"20180114","LIV",4,"LIVvMCI20180114","away",0,0,0.272727272727273,0.75,1,199,2.33333333333333,Inf,-1,23,"MCI-23","LIV-23",62,50,67,1,3,2,1,1,Inf,3,1,3,10,18,15
"459","MUN",3,3,20,9,4,0,0,20,6,560,4,14,2,0,0.59,"20180115","STK",0,"MUNvSTK20180115","home",1,3,0.15,0.333333333333333,0,186.666666666667,7,Inf,3,23,"MUN-23","STK-23",50,32,48,2,18,16,0,0,5.33333333333333,3,1,1,9,14,7
"460","STK",0,0,11,5,6,0,0,11,1,332,0,10,1,0,0.41,"20180115","MUN",3,"MUNvSTK20180115","away",0,0,0,0,0,Inf,10,Inf,-3,23,"STK-23","MUN-23",20,-27,23,18,2,-16,0,1,-Inf,0,0,1,13,2,11
"461","BHA",0,0,10,3,6,0,0,34,5,328,4,12,3,0,0.44,"20180120","CHE",4,"BHAvCHE20180120","home",0,0,0,0,0,Inf,4,Inf,-4,24,"BHA-24","CHE-24",23,-16,17,16,3,-13,0,1,-Inf,0,1,1,19,16,17
"462","CHE",4,3,14,10,3,0,0,13,3,472,0,5,0,0,0.56,"20180120","BHA",0,"BHAvCHE20180120","away",1,3,0.285714285714286,0.4,1,118,Inf,Inf,4,24,"CHE-24","BHA-24",50,29,45,3,16,13,0,0,4.33333333333333,1,1,3,8,6,16
"463","ARS",4,4,16,10,4,0,0,13,5,656,3,6,0,0,0.6,"20180120","CRY",1,"ARSvCRY20180120","home",1,3,0.25,0.4,0,164,Inf,Inf,3,24,"ARS-24","CRY-24",42,14,45,6,13,7,0,0,2.33333333333333,0,1,1,13,3,19
"464","CRY",1,1,9,5,6,0,0,31,10,366,1,8,0,0,0.4,"20180120","ARS",4,"ARSvCRY20180120","away",0,0,0.111111111111111,0.2,0,366,Inf,Inf,-3,24,"CRY-24","ARS-24",25,-15,22,13,6,-7,0,1,-Inf,3,3,1,7,17,1
"465","EVE",1,1,9,4,4,0,0,15,0,377,0,15,2,0,0.54,"20180120","WBA",1,"EVEvWBA20180120","home",0,1,0.111111111111111,0.25,0,377,7.5,Inf,0,24,"EVE-24","WBA-24",28,-13,26,9,19,10,0,0,10,0,0,0,5,2,15
"466","WBA",1,1,15,5,3,0,0,16,3,245,0,10,1,0,0.46,"20180120","EVE",1,"EVEvWBA20180120","away",0,1,0.0666666666666667,0.2,0,245,10,Inf,0,24,"WBA-24","EVE-24",20,-12,19,19,9,-10,0,0,-10,3,0,1,16,15,6
"467","LEI",2,1,9,5,3,1,1,13,4,340,5,11,0,0,0.55,"20180120","WAT",0,"LEIvWAT20180120","home",1,3,0.222222222222222,0.4,1,170,Inf,Inf,2,24,"LEI-24","WAT-24",34,4,36,7,10,3,1,0,1,1,3,0,4,11,4
"468","WAT",0,0,11,3,3,0,0,26,5,274,3,10,0,0,0.45,"20180120","LEI",2,"LEIvWAT20180120","away",0,0,0,0,0,Inf,Inf,Inf,-2,24,"WAT-24","LEI-24",26,-11,33,10,7,-3,1,0,-Inf,1,0,0,17,1,20
"469","WHU",1,0,12,4,2,0,0,32,6,307,5,8,3,0,0.47,"20180120","BOU",1,"WHUvBOU20180120","home",0,1,0.0833333333333333,0.25,1,307,2.66666666666667,Inf,0,24,"WHU-24","BOU-24",26,-12,30,11,12,1,1,0,1,3,1,3,14,5,19
"470","BOU",1,1,8,3,3,0,0,21,3,359,5,7,1,0,0.53,"20180120","WHU",1,"WHUvBOU20180120","away",0,1,0.125,0.333333333333333,0,359,7,Inf,0,24,"BOU-24","WHU-24",25,-11,25,12,11,-1,1,0,-1,3,1,3,6,12,9
"471","BUR",0,0,13,2,1,0,0,28,5,352,1,7,3,0,0.46,"20180120","MUN",1,"BURvMUN20180120","home",0,0,0,0,0,Inf,2.33333333333333,Inf,-1,24,"BUR-24","MUN-24",34,-2,19,8,2,-6,0,1,-Inf,0,0,1,12,4,11
"472","MUN",1,1,12,2,2,0,0,20,4,384,2,12,3,0,0.54,"20180120","BUR",0,"BURvMUN20180120","away",1,3,0.0833333333333333,0.5,0,384,4,Inf,1,24,"MUN-24","BUR-24",53,33,49,2,8,6,0,0,2,3,3,1,18,9,14
"473","STK",2,2,11,6,3,0,0,17,3,207,10,18,1,0,0.49,"20180120","HUD",0,"STKvHUD20180120","home",1,3,0.181818181818182,0.333333333333333,0,103.5,18,Inf,2,24,"STK-24","HUD-24",23,-25,25,17,14,-3,1,0,-1,0,0,0,2,13,2
"474","HUD",0,0,6,3,4,0,0,19,2,221,0,13,1,0,0.51,"20180120","STK",2,"STKvHUD20180120","away",0,0,0,0,0,Inf,13,Inf,-2,24,"HUD-24","STK-24",24,-22,19,14,17,3,1,0,Inf,0,0,1,11,8,7
"475","MCI",3,2,21,9,3,1,1,44,18,771,4,5,0,0,0.72,"20180120","NEW",1,"MCIvNEW20180120","home",1,3,0.142857142857143,0.333333333333333,1,257,Inf,Inf,2,24,"MCI-24","NEW-24",65,52,70,1,15,14,0,0,4.66666666666667,0,3,1,3,10,18
"476","NEW",1,1,6,4,6,0,0,10,0,133,2,10,1,0,0.28,"20180120","MCI",3,"MCIvNEW20180120","away",0,0,0.166666666666667,0.25,0,133,10,Inf,-2,24,"NEW-24","MCI-24",23,-12,22,15,1,-14,0,1,-Inf,1,3,1,20,18,12
